"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"4339.0","4358.0","0.198","0.679","0.123","-0.4404","0.03299565836708548"
"4359.0","4365.0","0.039","0.961","0.0","-0.1531","0.034398711345838294"
"4366.0","780.0","0.066","0.891","0.043","-0.2732","0.05708127343054645"
"4381.0","4420.0","0.134","0.866","0.0","-0.6369","0.6049383749408388"
"4421.0","4450.0","0.272","0.684","0.044","-0.9759","0.036598396051373536"
"4451.0","4464.0","0.081","0.919","0.0","-0.296","0.2822880556496876"
"4465.0","4535.0","0.056","0.873","0.071","0.4282","0.3086340371785417"
"4536.0","4600.0","0.136","0.845","0.019","-0.9914","0.4095675042567376"
"4600.0","4615.0","0.25","0.697","0.053","-0.8531","0.30727055535917164"
"4616.0","4640.0","0.085","0.865","0.051","-0.4019","0.6618073368145264"
"4641.0","4660.0","0.045","0.955","0.0","-0.3612","0.831931120967112"
"4661.0","4676.0","0.046","0.926","0.028","-0.296","0.28057981402394355"
"4677.0","4755.0","0.204","0.724","0.072","-0.9894","0.4786210974338399"
"4756.0","4765.0","0.074","0.926","0.0","-0.1531","0.22208529061231055"
"4788.0","4855.0","0.139","0.784","0.077","-0.8449","0.26083723293235384"
"4905.0","4965.0","0.068","0.91","0.022","-0.9175","0.24770303750730976"
"4966.0","4975.0","0.048","0.799","0.154","0.8038","0.14722647326089494"
"4990.0","5055.0","0.052","0.882","0.066","0.4404","0.15279776136622378"
"5073.0","5108.0","0.07","0.799","0.131","0.3612","0.19855309106710467"
"5109.0","5145.0","0.083","0.823","0.093","0.1697","0.20286145960351237"
"5146.0","5166.0","0.077","0.838","0.085","0.2342","0.24306050235597038"
"5190.0","5227.0","0.057","0.924","0.018","-0.5719","0.15951883455663535"
"5224.0","5240.0","0.143","0.857","0.0","-0.9068","0.2698632574564123"
"5247.0","5255.0","0.225","0.775","0.0","-0.7717","0.8064451555732088"
"5315.0","5367.0","0.106","0.871","0.023","-0.91","0.0708618734134298"
"5425.0","5450.0","0.128","0.835","0.037","-0.7672","0.5757238886604789"
"5494.0","5508.0","0.356","0.644","0.0","-0.9758","0.07044675701089176"
"5614.0","5634.0","0.0","1.0","0.0","0.0","0.22266098895476352"
"5970.0","6045.0","0.126","0.823","0.051","-0.9606","0.7324266045909041"
"6058.0","6084.0","0.141","0.751","0.108","-0.727","0.10117496791155083"
"6085.0","6140.0","0.124","0.828","0.048","-0.8989","0.12912321717284492"
"6141.0","6155.0","0.031","0.896","0.073","0.4588","0.36077838909800486"
"15.0","40.0","0.062","0.718","0.22","0.9289","0.20462705688767346"
