Scene Start,Scene End,Valence,Arousal,Dominance,Vader neg,Vader neu,Vader pos,Vader compound,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
6619,6625,6.14,4.055,5.55,0,1,0,0,0.133131793348199,1707.03167408545,-119.590482542605,120.512859872188,9.69796778299678,41.034132163417
6622,6628,5.242,3.78,5.004,0.098,0.902,0,-0.0516,0.160718773380023,1706.78128324059,-118.641334474627,120.572431805143,7.0114772190804,38.5539125739805
6624,6630,6.05,5.21333333333333,5.99333333333333,0.347,0.653,0,-0.4926,0.115669752565687,1885.27320529773,-139.818781002057,115.271465360963,-8.60353529748801,31.7542527880879
6627,6633,6.05777777777778,4.44555555555556,5.86111111111111,0,0.839,0.161,0.3182,0.142360028323819,1988.49449292402,-106.987252279276,124.699781637347,-51.4939586979505,32.4638676442153
6629,6635,5.39666666666667,4.405,5.355,0.187,0.813,0,-0.5994,0.122998217739753,2027.14340649148,-111.685752331026,126.272653530333,-76.1249162343856,37.7607962847952
6632,6638,6.0675,3.94,6.4325,0,0.73,0.27,0.3802,0.098102167410248,2154.75953840985,-112.231236030084,113.291788942053,-76.2250888467518,35.2679274759087
6634,6640,5,4,6,0.418,0.582,0,-0.5551,0.107039183873357,2087.04106314316,-105.03833623857,115.712947588165,-80.4302401756413,31.1907643377153
6637,6643,5.54666666666667,5.02333333333333,5.89333333333333,0.175,0.657,0.168,-0.0258,0.130847695508291,2357.01452330086,-81.6540847512942,100.053413512596,-59.9442816335945,51.901014548204
6639,6645,5.85,5.164,5.722,0,1,0,0,0.233469316193639,2165.43037372154,-38.1242742262067,111.715103376903,-49.2857868248514,54.5942021965114
6642,6648,5.965,4.755,5.5625,0,1,0,0,0.299441710089562,1863.29866869449,-9.42970131793782,126.50708570033,-32.0126941963388,44.9149345038984
6644,6650,5.8525,4.6775,5.585,0.155,0.845,0,-0.296,0.316308718933121,1907.31764954766,-26.5158726933547,120.619349304176,-6.75270100505288,31.7870528418221
6647,6653,4.51,4.72833333333333,4.99833333333333,0.223,0.777,0,-0.5574,0.196327942846435,2226.22488239345,-88.5007437495907,95.3563643289754,10.0762588120655,38.3838106661423
6649,6655,5.96666666666667,4.35,5.37333333333333,0,1,0,0,0.171763940975666,2039.24695764813,-103.060124012302,107.584535660536,-13.9286185813829,31.9271805551339
6654,6660,5.37833333333333,4.54277777777778,5.18888888888889,0.166,0.766,0.068,-0.765,0.236059449452348,1826.32812929242,-54.3989737717297,136.024499494946,-45.2716513084725,36.9517015033622
6657,6663,3.83,6.435,4.475,0.375,0.625,0,-0.4939,0.18622099356208,2036.2779441646,-95.8892641856451,118.9695046004,-30.5865837358249,49.3925514316691
6666,6684,5.22896551724138,4.20655172413793,5.34448275862069,0.151,0.763,0.087,-0.753,0.069885372431252,1527.94266419171,-269.946636175158,131.836708101734,-6.89690827182537,37.1010533388637
6668,6686,5.87833333333333,4.735,5.43166666666667,0,1,0,0,0.038062351017161,1607.96980906883,-293.053994865127,124.720365049924,-2.10451465323349,37.7193988779905
6671,6689,5.67846153846154,4.03,5.61461538461539,0,1,0,0,0.047562898344617,1669.71309353892,-276.80219806319,127.493620343232,-18.2494739004403,30.9089999167273
6673,6691,5.85222222222222,3.98333333333333,5.58222222222222,0,1,0,0,0.054787613410783,1617.36820972144,-274.554063053381,134.615350425618,-32.8493926433423,24.8682295674959
6676,6694,5.65214285714286,4.02142857142857,5.52571428571429,0,1,0,0,0.0567863038229,1696.10454273066,-268.41475893646,134.192800095206,-44.8701656476493,22.7385858744164
6678,6696,5.39833333333333,4.51166666666667,5.07333333333333,0.254,0.746,0,-0.6249,0.061925923208909,1779.2281577713,-254.812618976366,132.747802044861,-50.5895335959484,21.2279049319477
6681,6699,5.53,4.9,5.61,0,1,0,0,0.073117263836067,1870.05996295473,-232.09884722943,129.940948117298,-61.0281239604791,23.6689985533476
6683,6701,5.331,4.23,5.151,0.225,0.775,0,-0.7269,0.079727425661149,2030.40860654349,-204.847877273432,120.545575330004,-64.4460093231798,25.7972873365094
6686,6704,5.6725,4.1125,5.805,0.085,0.915,0,-0.126,0.09201967390682,1950.41193735778,-193.484472223614,126.229265336695,-64.0112597546346,24.9148405986773
6688,6706,5.21,4.61571428571429,5.19428571428571,0.181,0.694,0.125,-0.296,0.106296255339199,1867.7664840908,-182.96109547529,131.106635371682,-62.608755455425,26.1643452407383
6691,6709,5.1175,4.9275,5.14,0.231,0.579,0.19,0.128,0.123908869741693,1886.07017320812,-147.474574844659,127.064565602713,-45.8115908336185,36.0486754643342
6693,6711,4.765,5.24,5.365,0.318,0.682,0,-0.2023,0.14874238080493,1806.8303176184,-121.918586744072,132.330810329106,-37.8527470562326,41.0103160015513
6696,6714,5.73666666666667,3.91666666666667,5.41,0.07,0.93,0,-0.0516,0.162053052201581,1762.70613035904,-107.425534709823,136.644823307917,-39.8020020726374,42.902544165984
6698,6716,4.77,4.806,4.878,0.224,0.776,0,-0.6705,0.196124631129007,1724.97605718505,-88.0385632647413,139.137334410933,-37.7434359690726,42.6654033577916
6701,6719,6.34333333333333,3.68,5.94,0.199,0.801,0,-0.126,0.229237662037192,1627.24506691127,-63.5162547033083,148.310626469021,-39.2211373309222,43.6836883528577
6703,6721,4.71,3.84,4.11,0,1,0,0,0.247282116045753,1565.04972095351,-44.9715600448343,154.23852936748,-45.5034797261144,44.0232299888196
6706,6724,5.35,4.148,5.294,0.212,0.788,0,-0.6249,0.228235205235368,1659.56101489795,-49.5175919808505,148.237760482943,-48.1522379332626,43.682305696152
6708,6726,4.96,4.176,5.018,0.348,0.652,0,-0.75,0.22251154494241,1669.56078374345,-55.361697362036,149.725575554813,-50.5942489272954,46.7696110851452
6711,6729,5.40625,3.9475,5.4825,0.066,0.934,0,-0.0516,0.221643457886972,1642.0791592498,-58.5266092350445,152.301956741583,-55.5456462666545,48.6416897174809
6713,6731,5.50083333333333,4.175,5.15416666666667,0.209,0.791,0,-0.6808,0.225896064460361,1613.51205890182,-60.398664433712,154.409335390968,-57.3105477829221,47.3770111524293
6716,6734,5.876,4.096,5.792,0,1,0,0,0.186632438448581,1644.08115624429,-76.6461758036129,152.618874388542,-55.3068284151137,46.41290740256
6718,6736,5.14,4.846,5.116,0.328,0.672,0,-0.5994,0.167571742914832,1637.15433060726,-91.567307354713,152.671804003611,-53.3821727912538,44.8382430196719
6721,6739,5.73,4.57888888888889,5.98222222222222,0,1,0,0,0.13930137707785,1650.84552835424,-117.052484919215,149.604681934602,-46.2384574582124,44.6974918864214
6723,6741,4.935,3.7825,5.675,0.085,0.915,0,-0.0516,0.135380020700964,1727.93499262781,-118.969720569943,144.630691064146,-45.9921527406871,45.4934354420487
6726,6744,5.18142857142857,4.11285714285714,5.02,0.338,0.662,0,-0.6249,0.137876629403638,1784.94601352595,-117.069463522936,140.543455112749,-49.1578164354182,44.4300737469346
6728,6746,5.722,4.36,5.574,0,1,0,0,0.126848327636267,1829.60328317469,-124.807771420155,137.516953201456,-47.9578859634567,42.24045732186
6731,6749,5.145,4.45,5.37,0,1,0,0,0.123765959798979,1842.82610942455,-123.609400276289,136.856089507447,-47.8393178726765,43.1723318211104
6733,6751,5.68384615384615,4.02692307692308,5.58692307692308,0,1,0,0,0.11770693956491,1895.1357852362,-125.911113742441,134.653908950329,-53.0286140797302,44.2610596444889
6736,6754,4.894,4.488,5.494,0,0.909,0.091,0.1531,0.114573378552942,2013.02533475085,-120.989421976505,128.372786083653,-54.9071634983305,48.9958102206748
6738,6756,5.16625,4.05875,5.3525,0.265,0.573,0.161,-0.4404,0.159532944874714,2073.66906920876,-89.6446144331154,124.408560668834,-54.5504665891306,49.7931297683521
6741,6759,5.9,4.46666666666667,5.81666666666667,0,1,0,0,0.165610883827273,1972.07119748462,-88.2274180670469,130.626841521825,-55.053431722984,48.0969436544132
6743,6761,5.62666666666667,4.32666666666667,5.22333333333333,0.39,0.61,0,-0.4926,0.165352043120389,1905.45346590336,-90.9833164410452,135.04467121407,-52.8720376416932,47.2193559853011
6746,6764,4.2975,4.82,4.9825,0.189,0.811,0,-0.2023,0.172912641224883,1958.43960177839,-81.9108204566077,132.46852952664,-55.708536438665,48.9480704878204
6748,6766,4.875,4.68,5.5975,0.211,0.789,0,-0.34,0.194986304308099,1957.92252419643,-67.1154196046671,132.637918121173,-56.6309916387875,48.8856475136945
6751,6769,4.80666666666667,4.40111111111111,4.76222222222222,0.427,0.573,0,-0.8979,0.204768096696241,1889.94031196171,-67.8775502495445,134.907884802647,-49.3136125473443,47.5120174248233
6753,6771,5.65666666666667,4.02,5.28,0,1,0,0,0.213144335649595,1843.88749551622,-61.9044262233525,136.789747205142,-46.016347844278,45.9455495712005
6756,6774,5.965,4.20875,5.8475,0.089,0.849,0.062,-0.1779,0.228975872415086,1717.37716262888,-63.3676471663477,142.860879360665,-45.9400125253319,42.3426352819301
6761,6779,4.42444444444444,4.84888888888889,4.88333333333333,0.182,0.818,0,-0.7003,0.237983596298076,1715.33312670297,-60.2968208457352,142.529057987777,-51.1650288724822,37.2045982714905
6763,6781,4.85,4.70285714285714,5.56714285714286,0.21,0.79,0,-0.6114,0.222169903212426,1718.96296058763,-78.0547290771541,142.456054200147,-59.0887069268037,30.5326684711441
6766,6784,5.02181818181818,4.46454545454546,5.20636363636364,0.24,0.76,0,-0.8356,0.193248935089095,1772.26517224865,-104.041723759775,138.222167808912,-55.8642272682992,28.9444897231454
6768,6786,5.42333333333334,5.155,5.13166666666667,0.218,0.782,0,-0.5994,0.221543484870082,1805.28844721543,-82.8613513587504,137.339431406065,-56.937230712222,29.1211365286594
6771,6789,3.975,5.375,4.725,0.37,0.63,0,-0.6908,0.218300047064552,1894.10872574642,-87.7225455221487,133.818175346174,-62.7789466461205,33.5905725604355
6773,6791,5.91666666666667,4.40333333333333,6.085,0,1,0,0,0.183709368209772,2000.5559630021,-104.470368882566,127.447987759284,-59.5098274357657,36.1537248537526
6776,6794,5.45666666666667,4.22222222222222,5.32444444444444,0.151,0.849,0,-0.5994,0.146475505426756,2170.13570900632,-125.425712486823,116.407280070433,-56.8085862720144,38.5377898237212
6778,6796,4.87333333333333,4.50833333333333,5.21333333333333,0.281,0.719,0,-0.4404,0.145391217701676,2267.18963434033,-124.901010995266,107.010899211285,-47.3739135960478,46.9512117889263
6781,6799,5.3875,4.60125,5.46375,0.152,0.686,0.162,0.0516,0.144050432185529,2459.90266540166,-115.569238225839,93.7170332940566,-36.6751421921426,55.3032810441502
6783,6801,5.56333333333333,3.92,5.82333333333333,0.146,0.854,0,-0.34,0.167934592173726,2457.06169233748,-91.2383637072138,95.4048516394913,-40.1935418559939,55.1638852279367
6786,6804,5.676,4.602,5.926,0.206,0.534,0.26,0.1779,0.177034638142819,2668.56839070328,-79.9133422145779,83.1089397022071,-33.9357574957256,53.8821856068684
6788,6806,5.389,4.884,5.473,0.203,0.64,0.157,-0.3818,0.157715483297199,2771.88703830052,-89.9121340778935,76.7216861727803,-26.9462598884905,52.4229244991799
6791,6809,5.58,4.396,4.816,0.119,0.881,0,-0.4767,0.173308594266429,2644.12415602969,-82.1454057260728,82.1967178482851,-25.2893714179985,47.1658888608326
6793,6811,5.45777777777778,4.07,5.48666666666667,0.256,0.605,0.14,-0.3612,0.165893215131969,2579.55851694514,-89.0351987588769,83.7676659136297,-24.8521194553492,44.6911150624341
6796,6814,5.61266666666667,4.25866666666667,5.54933333333333,0.176,0.824,0,-0.8481,0.163620949652748,2421.36727404122,-99.8374270279037,98.5570629395658,-29.4405393961957,37.3332882680048
6798,6816,6.0375,4.445,5.6,0,1,0,0,0.155992434513994,2227.81446787369,-115.207468660709,111.502608509194,-32.8830687149863,33.112282765863
6801,6819,5.2,4.255,5.19666666666667,0.218,0.782,0,-0.5994,0.127663869808394,2043.01946302569,-148.20192107918,123.631718813103,-29.8722761064124,24.9582752746127
6803,6821,6.00666666666667,4.00333333333333,5.87,0,1,0,0,0.102076858523984,1948.57912738642,-164.494254976537,128.472309927224,-30.8068457806018,27.7456528756136
6806,6824,5.71333333333333,3.73166666666667,5.33833333333333,0,0.737,0.263,0.3612,0.100403308535505,1702.54010623516,-173.143794611807,140.681470417175,-36.325859090884,29.2780164280509
6808,6826,4.796,4.522,4.89,0.206,0.794,0,-0.5994,0.077698937506922,1793.58155655934,-183.913889636858,136.077271099552,-34.3442040772926,30.4380191688064
6811,6829,6.008,3.62,5.952,0.134,0.695,0.171,0.1779,0.100809255957803,1811.43318952141,-155.609683841026,137.320083277699,-36.5779177800979,30.0083139266589
6813,6831,5.53714285714286,4.15642857142857,5.60571428571429,0,0.829,0.171,0.6782,0.126266108409003,1837.93318600237,-136.761130296387,134.583892798057,-36.0797584679377,31.5698301756688
6816,6834,4.935,5.3025,4.9275,0.281,0.719,0,-0.5994,0.210025554781444,1898.54885607029,-79.188564265942,128.221037835174,-33.7549516517623,38.3461503782457
6818,6836,5.689,4.266,5.762,0.043,0.855,0.103,0.3987,0.216642312623551,1952.82155033355,-65.439632003055,123.360714667093,-29.7523386060449,41.6476108223159
6821,6839,5.28,3.38333333333333,5.33333333333333,0.069,0.743,0.189,0.4767,0.219052605211288,1857.27921717367,-66.5861918034924,130.695408976251,-35.7041325966878,41.2989073167783
6823,6841,3.14666666666667,5.50666666666667,3.93,0.52,0.48,0,-0.7639,0.208685344481613,1862.21950505973,-72.9929423543598,130.557768277727,-36.6946208759423,42.0586852856144
6826,6844,4.43,3.22,4.84,0.255,0.745,0,-0.34,0.278625894622508,1722.4555509574,-41.263437430667,141.044380722465,-43.1428898506771,40.9085553068736
6828,6846,4.851,4.014,5.041,0.202,0.798,0,-0.7955,0.285782968198213,1668.74253084495,-39.6153029153102,144.089059139565,-41.9901000208929,41.038382400986
6831,6849,5.36,3.46375,4.92,0.12,0.83,0.05,-0.4019,0.250950444911258,1697.12327236616,-53.460874362334,141.010716401506,-41.4891931209436,38.3861827107053
6833,6851,5.43666666666667,4.57,5.25666666666667,0.464,0.536,0,-0.4939,0.209875531838211,1726.89603901391,-68.2322068761526,141.27334490322,-43.206283199574,38.4313938106133
6836,6854,5.33,3.1,5.17,0,1,0,0,0.207412672558862,1689.9180872309,-65.1827857389055,144.759896878163,-46.522502476132,41.6798352989095
6838,6856,4.97333333333333,4.19333333333333,5.54,0,1,0,0,0.214274793882647,1732.75881997392,-50.1497723058094,142.064851912279,-47.6846550471513,42.938282913321
6841,6859,5.86,5.68,5.9,0,1,0,0,0.214730316295611,1803.80024899537,-42.3607177644987,136.243236334064,-43.6311396875006,39.4319109706592
6843,6861,5.1075,4.08,5.355,0,1,0,0,0.18519212653726,1807.29817428364,-57.0849156056695,134.574517485494,-40.7351428231502,38.407240443412
6846,6864,5.64125,4.0175,5.69625,0,0.884,0.116,0.4389,0.175674572903794,1760.3466827572,-64.6691873434524,136.598474745884,-41.1305520049633,40.0701363549643
6848,6866,6.02,3.30666666666667,5.99333333333333,0,0.668,0.332,0.54,0.184079917956627,1750.01434407521,-60.9790736599925,137.685805906954,-40.8221751266673,39.7882678580605
6851,6869,4.81,4.62,5.65,1,0,0,-0.1511,0.177565606112401,1805.95419823892,-60.5104492963412,134.550087832418,-44.830857210623,41.5480328361333
6853,6871,4.14,4.42,5.425,0.224,0.776,0,-0.3818,0.176656449264616,1849.89745573936,-58.9800948729956,131.18405375894,-45.2556731187293,40.022622657004
6856,6874,5.72333333333333,4.145,6.00833333333333,0,0.892,0.108,0.2344,0.162524122539533,1866.57077692672,-71.0513252715106,127.70632050266,-41.3680467869798,36.9529099426389
6858,6876,5.49857142857143,3.64142857142857,5.46428571428571,0.057,0.766,0.177,0.5423,0.162567858920874,1880.11033252472,-68.7312888650304,126.944215765308,-44.4206666893933,37.3850193470708
6861,6879,4.914,4.56,4.788,0.156,0.844,0,-0.4003,0.17409212734866,1943.40446782343,-61.0958081627197,123.603237307698,-47.478788222953,40.7848491447144
6863,6881,5.23666666666667,3.57333333333333,5.24666666666667,0.091,0.909,0,-0.0516,0.170930821100153,2005.89190077601,-59.1154633235404,120.974827935002,-51.7135204926256,39.0440881044806
6866,6884,5.636,4.252,5.72,0.123,0.71,0.167,0.1759,0.135812203234893,2098.67254024474,-71.0669177988522,114.118775838095,-51.7421021902828,38.9174899579438
6868,6886,5.4475,4.45875,5.6,0.196,0.717,0.087,-0.4404,0.151260231921707,2054.7625880755,-66.7967004457833,116.062063548609,-48.6051442965586,36.6231613442997
6871,6889,5.455,3.55,5.085,0,0.82,0.18,0.0258,0.158972038231761,2039.82170480814,-63.1241585296645,114.312164047282,-42.6796375925498,35.0441009156261
6873,6891,4.85,4.285,5.645,0,1,0,0,0.170718891892427,2074.35649800084,-52.1140814165032,111.895921128242,-42.9891867709663,34.2678951895877
6876,6894,5.33,3.1,5.17,0.167,0.833,0,-0.0516,0.183288685149886,2095.79730687922,-45.8459428558792,109.436707578888,-39.7438442698768,32.0958117053018
6878,6896,5.48,4.12714285714286,5.57285714285714,0,1,0,0,0.19492058756115,2035.33701463459,-38.4868719715735,112.554418892771,-39.1793313127809,27.9945746885559
6881,6899,4.964,4.642,4.884,0.096,0.783,0.121,0.1655,0.203039139393476,2009.64292710489,-33.062298728389,113.875927156282,-36.929363453163,25.9237956313944
6883,6901,4.99333333333333,4.00666666666667,5.63333333333333,0,0.809,0.191,0.2244,0.214548351695284,1986.16319916902,-26.1563473028474,114.615424661423,-34.6444379171082,26.4177089931402
6886,6904,4.9,5.075,5.55,0.255,0.745,0,-0.34,0.207290930667868,2037.71843216409,-22.5796874614161,110.899108069387,-32.7132740055716,26.3652536953069
6888,6906,5.90666666666667,4.94666666666667,5.66333333333333,0,1,0,0,0.203903074701025,2088.47763642109,-22.5264525879621,107.585721379014,-30.4464241744768,24.0249887651676
6891,6909,5.9875,4.5775,5.3725,0,1,0,0,0.19592919252716,2112.87884265702,-26.3262835509076,105.263074896249,-30.679886242104,24.364928572737
6893,6911,5.54,4.37333333333333,6.11,0,1,0,0,0.213308930064898,2111.20123670845,-19.2508963392501,107.026361247568,-32.849729508141,28.8878175448599
6896,6914,3.65333333333333,4.88,4.83333333333333,0.382,0.527,0.09,-0.7684,0.195785262237413,1991.18637588839,-45.6538308196105,116.756676275374,-35.3663801211353,29.3190077282508
6898,6916,5.57714285714286,4.04714285714286,5.96571428571429,0.078,0.634,0.288,0.6486,0.186116964449492,1900.94860268947,-62.3930965626766,122.819579605261,-36.4559353631244,31.7939315956149
6901,6919,6.095,4.48,6.4,0,1,0,0,0.175642413534786,1819.44673329095,-80.1563428157675,130.022830687938,-40.4237818391078,31.1562459832089
6903,6921,4.9825,4.5475,4.98,0.302,0.698,0,-0.5994,0.173338279892824,1749.59455632897,-86.6908858884218,136.402086767388,-43.2372853594138,34.4316683213388
6906,6924,4.71,4.69111111111111,5.04555555555556,0.382,0.464,0.154,-0.75,0.187606215091325,1575.71821535808,-91.8597600589648,150.196249330266,-47.4999444961636,38.4173767506907
6908,6926,5.79,3.42,5.95,0,1,0,0,0.172021239681459,1494.33840837964,-107.307655611126,156.315609474692,-47.9141959894394,39.8779535985231
